-3.000000000000000000e+00 0.000000000000000000e+00 3.506389566501836707e-03
-2.823529411764706065e+00 0.000000000000000000e+00 6.612476809951805222e-03
-2.647058823529411686e+00 0.000000000000000000e+00 1.199971542044888512e-02
-2.470588235294117752e+00 0.000000000000000000e+00 2.095465521524284697e-02
-2.294117647058823373e+00 0.000000000000000000e+00 3.521217732568713427e-02
-2.117647058823529438e+00 0.000000000000000000e+00 5.693876317982625446e-02
-1.941176470588235281e+00 0.000000000000000000e+00 8.859841778719215744e-02
-1.764705882352941124e+00 0.000000000000000000e+00 1.326620461028284181e-01
-1.588235294117646967e+00 0.000000000000000000e+00 1.911481963872953271e-01
-1.411764705882352811e+00 0.000000000000000000e+00 2.650308965992295152e-01
-1.235294117647058654e+00 0.000000000000000000e+00 3.536108605446894315e-01
-1.058823529411764497e+00 0.000000000000000000e+00 4.540016932335850797e-01
-8.823529411764705621e-01 0.000000000000000000e+00 5.609086508172317354e-01
-7.058823529411761832e-01 0.000000000000000000e+00 6.668522053103245195e-01
-5.294117647058822484e-01 0.000000000000000000e+00 7.629038972053509005e-01
-3.529411764705878696e-01 0.000000000000000000e+00 8.398715366782522063e-01
-1.764705882352939348e-01 0.000000000000000000e+00 8.897309151562263763e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.070000000000000284e-01
1.764705882352943789e-01 0.000000000000000000e+00 8.897309151562262652e-01
3.529411764705883137e-01 0.000000000000000000e+00 8.398715366782520952e-01
5.294117647058826925e-01 0.000000000000000000e+00 7.629038972053506784e-01
7.058823529411766273e-01 0.000000000000000000e+00 6.668522053103242975e-01
8.823529411764710062e-01 0.000000000000000000e+00 5.609086508172315133e-01
1.058823529411765385e+00 0.000000000000000000e+00 4.540016932335845801e-01
1.235294117647058876e+00 0.000000000000000000e+00 3.536108605446893205e-01
1.411764705882353255e+00 0.000000000000000000e+00 2.650308965992294041e-01
1.588235294117647634e+00 0.000000000000000000e+00 1.911481963872950496e-01
1.764705882352941124e+00 0.000000000000000000e+00 1.326620461028284181e-01
1.941176470588235503e+00 0.000000000000000000e+00 8.859841778719211580e-02
2.117647058823529882e+00 0.000000000000000000e+00 5.693876317982620588e-02
2.294117647058824261e+00 0.000000000000000000e+00 3.521217732568705794e-02
2.470588235294117752e+00 0.000000000000000000e+00 2.095465521524284697e-02
2.647058823529412130e+00 0.000000000000000000e+00 1.199971542044886257e-02
2.823529411764706509e+00 0.000000000000000000e+00 6.612476809951799150e-03
3.000000000000000000e+00 0.000000000000000000e+00 3.506389566501836707e-03

-3.000000000000000000e+00 1.000000000000000000e+00 3.068090870689107064e-03
-2.823529411764706065e+00 1.000000000000000000e+00 5.785917208707829461e-03
-2.647058823529411686e+00 1.000000000000000000e+00 1.049975099289277361e-02
-2.470588235294117752e+00 1.000000000000000000e+00 1.833532331333749196e-02
-2.294117647058823373e+00 1.000000000000000000e+00 3.081065515997623988e-02
-2.117647058823529438e+00 1.000000000000000000e+00 4.982141778234797092e-02
-1.941176470588235281e+00 1.000000000000000000e+00 7.752361556379314123e-02
-1.764705882352941124e+00 1.000000000000000000e+00 1.160792903399748693e-01
