-3.000000000000000000e+00 0.000000000000000000e+00 3.506389566501836707e-03
-2.982808022922636138e+00 0.000000000000000000e+00 3.736235063094943843e-03
-2.965616045845272275e+00 0.000000000000000000e+00 3.979694609491757178e-03
-2.948424068767908413e+00 0.000000000000000000e+00 4.237471891636115234e-03
-2.931232091690544550e+00 0.000000000000000000e+00 4.510300134162239551e-03
-2.914040114613180688e+00 0.000000000000000000e+00 4.798942909280266150e-03
-2.896848137535816825e+00 0.000000000000000000e+00 5.104194940772480149e-03
-2.879656160458452518e+00 0.000000000000000000e+00 5.426882900969993116e-03
-2.862464183381088656e+00 0.000000000000000000e+00 5.767866198461195359e-03
-2.845272206303724793e+00 0.000000000000000000e+00 6.128037754164553964e-03
-2.828080229226360931e+00 0.000000000000000000e+00 6.508324763278612417e-03
-2.810888252148997069e+00 0.000000000000000000e+00 6.909689440502621467e-03
-2.793696275071633206e+00 0.000000000000000000e+00 7.333129745802159476e-03
-2.776504297994269344e+00 0.000000000000000000e+00 7.779680087875323093e-03
-2.759312320916905481e+00 0.000000000000000000e+00 8.250412002358252853e-03
-2.742120343839541619e+00 0.000000000000000000e+00 8.746434801692773778e-03
-2.724928366762177756e+00 0.000000000000000000e+00 9.268896193465958958e-03
-2.707736389684813894e+00 0.000000000000000000e+00 9.818982863920298551e-03
-2.690544412607450031e+00 0.000000000000000000e+00 1.039792102322600713e-02
-2.673352435530086169e+00 0.000000000000000000e+00 1.100697690900316432e-02
-2.656160458452721862e+00 0.000000000000000000e+00 1.164745724448197454e-02
-2.638968481375357999e+00 0.000000000000000000e+00 1.232070964759508953e-02
-2.621776504297994137e+00 0.000000000000000000e+00 1.302812298720737103e-02
-2.604584527220630275e+00 0.000000000000000000e+00 1.377112768260520086e-02
-2.587392550143266412e+00 0.000000000000000000e+00 1.455119594229233732e-02
-2.570200573065902550e+00 0.000000000000000000e+00 1.536984193807060251e-02
-2.553008595988538687e+00 0.000000000000000000e+00 1.622862191032350271e-02
-2.535816618911174825e+00 0.000000000000000000e+00 1.712913420036975276e-02
-2.518624641833810962e+00 0.000000000000000000e+00 1.807301920571157197e-02
-2.501432664756447100e+00 0.000000000000000000e+00 1.906195925397106278e-02
-2.484240687679083237e+00 0.000000000000000000e+00 2.009767839128702785e-02
-2.467048710601718930e+00 0.000000000000000000e+00 2.118194208093527806e-02
-2.449856733524355512e+00 0.000000000000000000e+00 2.231655680793818639e-02
-2.432664756446991206e+00 0.000000000000000000e+00 2.350336958544556321e-02
-2.415472779369627343e+00 0.000000000000000000e+00 2.474426735869653809e-02
-2.398280802292263481e+00 0.000000000000000000e+00 2.604117630241775325e-02
-2.381088825214899618e+00 0.000000000000000000e+00 2.739606100756896909e-02
-2.363896848137535756e+00 0.000000000000000000e+00 2.881092355342175157e-02
-2.346704871060171893e+00 0.000000000000000000e+00 3.028780246104612398e-02
-2.329512893982808031e+00 0.000000000000000000e+00 3.182877152438528395e-02
-2.312320916905444168e+00 0.000000000000000000e+00 3.343593851522138477e-02
-2.295128939828080306e+00 0.000000000000000000e+00 3.511144375847521926e-02
